id_notification,id_user,title,message,type,is_read,created_at
643,1169,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2024-10-14
644,608,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,False,2024-05-24
645,366,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,False,2024-08-29
646,793,Health Tip,Health Tip: Please check your patient portal for details.,alert,True,2025-09-24
647,944,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,info,False,2026-03-05
648,7,System Update,System Update: Please check your patient portal for details.,info,False,2025-03-23
649,914,Payment Due,Payment Due: Please check your patient portal for details.,info,False,2023-02-09
650,1177,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2023-03-23
651,442,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,True,2024-10-14
652,989,Payment Due,Payment Due: Please check your patient portal for details.,warning,True,2023-04-27
653,69,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,False,2025-07-18
654,704,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2023-04-23
655,526,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2024-12-06
656,874,Payment Due,Payment Due: Please check your patient portal for details.,warning,True,2025-02-05
657,920,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2025-06-07
658,317,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2023-08-21
659,924,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2026-03-01
660,45,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,False,2023-03-01
661,241,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,alert,False,2023-03-01
662,935,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2023-11-09
663,572,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2024-04-10
664,954,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2025-10-03
665,975,System Update,System Update: Please check your patient portal for details.,reminder,False,2025-03-05
666,1117,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2024-07-21
667,240,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2025-05-07
668,1151,System Update,System Update: Please check your patient portal for details.,info,False,2025-06-22
669,736,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2024-12-06
670,1085,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2025-03-18
671,613,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2024-07-21
672,282,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,False,2025-03-01
673,1103,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2025-03-27
674,709,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,warning,False,2024-03-01
675,669,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,False,2025-09-11
676,1087,Payment Due,Payment Due: Please check your patient portal for details.,warning,False,2023-05-20
677,561,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,False,2025-06-22
678,616,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,alert,True,2026-04-11
679,913,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,True,2023-05-18
680,1073,Health Tip,Health Tip: Please check your patient portal for details.,alert,True,2025-10-15
681,997,System Update,System Update: Please check your patient portal for details.,alert,True,2025-04-19
682,1105,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2024-08-02
683,358,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,True,2024-10-26
684,964,Health Tip,Health Tip: Please check your patient portal for details.,reminder,False,2023-12-26
685,296,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2024-06-20
686,834,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,False,2024-10-13
687,233,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2023-09-29
688,131,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,True,2025-12-03
689,257,System Update,System Update: Please check your patient portal for details.,alert,True,2025-12-24
690,881,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2023-08-10
691,520,Payment Due,Payment Due: Please check your patient portal for details.,alert,True,2023-07-29
692,1013,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,True,2025-04-29
693,949,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,False,2025-01-26
694,338,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2023-06-09
695,274,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,False,2024-11-16
696,316,System Update,System Update: Please check your patient portal for details.,reminder,False,2026-02-23
697,927,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,reminder,True,2025-02-15
698,1113,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,True,2024-01-04
699,326,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,True,2024-03-14
700,166,Health Tip,Health Tip: Please check your patient portal for details.,info,True,2023-10-21
701,169,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,True,2025-12-28
702,521,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2025-01-07
703,915,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,False,2024-03-19
704,307,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2023-05-20
705,386,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2025-05-01
706,800,System Update,System Update: Please check your patient portal for details.,reminder,True,2025-01-03
707,1051,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,False,2025-11-22
708,1019,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,False,2024-10-08
709,1046,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2023-10-18
710,972,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2023-04-20
711,295,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2025-12-11
712,567,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2025-02-16
713,818,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,False,2025-12-10
714,407,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,True,2025-05-21
715,596,Payment Due,Payment Due: Please check your patient portal for details.,reminder,False,2023-12-30
716,549,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2024-05-11
717,169,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2023-03-29
718,1187,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2026-04-14
719,504,System Update,System Update: Please check your patient portal for details.,info,True,2023-06-13
720,294,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2023-06-01
721,699,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2023-06-10
722,431,Payment Due,Payment Due: Please check your patient portal for details.,reminder,True,2024-10-26
723,596,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,False,2023-12-05
724,471,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,True,2026-01-05
725,926,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,alert,False,2023-06-08
726,111,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,True,2023-11-21
727,883,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,True,2024-08-10
728,951,Health Tip,Health Tip: Please check your patient portal for details.,reminder,True,2023-11-26
729,873,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2025-05-14
730,558,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,info,True,2024-03-03
731,288,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,False,2024-06-11
732,498,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,alert,False,2024-04-28
733,113,Test Results Ready,Test Results Ready: Please check your patient portal for details.,reminder,True,2023-06-08
734,866,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2026-01-22
735,305,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2023-07-10
736,279,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2025-01-18
737,1027,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2024-02-26
738,43,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,False,2023-08-16
739,262,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,True,2025-04-24
740,923,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2024-01-17
741,615,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2025-08-18
742,668,System Update,System Update: Please check your patient portal for details.,alert,True,2023-07-31
743,473,Lab Results Available,Lab Results Available: Please check your patient portal for details.,reminder,False,2025-12-14
744,997,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,info,True,2023-09-25
745,612,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2024-10-11
746,880,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,reminder,False,2025-12-18
747,588,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2023-01-26
748,1173,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2026-02-10
749,707,Health Tip,Health Tip: Please check your patient portal for details.,alert,True,2025-02-13
750,390,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2023-03-12
751,384,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,True,2025-03-07
752,627,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2023-12-21
753,482,Health Tip,Health Tip: Please check your patient portal for details.,alert,True,2025-11-23
754,1121,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,True,2025-06-09
755,849,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2025-02-14
756,641,System Update,System Update: Please check your patient portal for details.,info,True,2026-02-27
757,829,Follow-up Required,Follow-up Required: Please check your patient portal for details.,warning,True,2024-12-08
758,848,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,warning,False,2023-02-24
759,353,Lab Results Available,Lab Results Available: Please check your patient portal for details.,info,True,2025-11-07
760,966,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,True,2023-03-24
761,1101,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,warning,True,2023-04-23
762,736,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,True,2023-03-29
763,1110,System Update,System Update: Please check your patient portal for details.,warning,False,2025-02-24
764,101,Health Tip,Health Tip: Please check your patient portal for details.,info,False,2025-05-19
765,785,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2023-02-01
766,189,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2024-06-23
767,954,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2025-09-24
768,393,System Update,System Update: Please check your patient portal for details.,info,False,2025-05-07
769,664,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2025-08-04
770,880,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2024-02-08
771,249,Payment Due,Payment Due: Please check your patient portal for details.,info,True,2024-12-14
772,109,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,False,2023-02-01
773,807,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,False,2023-05-05
774,716,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2025-05-25
775,527,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2025-02-20
776,1100,Payment Due,Payment Due: Please check your patient portal for details.,alert,False,2025-03-23
777,521,Payment Due,Payment Due: Please check your patient portal for details.,info,False,2023-12-06
778,1035,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,True,2023-01-11
779,28,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2024-06-22
780,392,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2023-07-19
781,36,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,True,2024-01-26
782,370,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2024-04-02
783,985,Payment Due,Payment Due: Please check your patient portal for details.,warning,True,2024-03-04
784,482,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2023-08-25
785,702,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2025-10-08
786,830,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2025-06-14
787,161,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,True,2023-02-08
788,720,System Update,System Update: Please check your patient portal for details.,info,True,2025-12-20
789,781,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,False,2024-05-03
790,441,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,reminder,True,2024-08-07
791,115,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2024-04-06
792,177,Test Results Ready,Test Results Ready: Please check your patient portal for details.,reminder,False,2025-12-12
793,98,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2025-10-17
794,694,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,True,2024-03-10
795,225,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2024-01-30
796,1006,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,False,2024-06-08
797,795,Health Tip,Health Tip: Please check your patient portal for details.,reminder,True,2023-08-04
798,406,Health Tip,Health Tip: Please check your patient portal for details.,info,True,2025-11-03
799,752,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2023-12-29
800,463,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2024-10-23
801,929,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,False,2025-07-08
802,512,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,alert,True,2023-05-17
803,97,Payment Due,Payment Due: Please check your patient portal for details.,reminder,True,2025-04-02
804,91,Test Results Ready,Test Results Ready: Please check your patient portal for details.,reminder,False,2023-06-19
805,377,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,True,2023-03-19
806,1094,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,True,2025-09-11
807,959,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,True,2025-06-08
808,46,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2025-03-06
809,22,System Update,System Update: Please check your patient portal for details.,reminder,False,2025-04-05
810,206,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,True,2023-06-28
811,36,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2024-09-15
812,450,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2026-04-13
813,1010,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2025-02-11
814,406,Lab Results Available,Lab Results Available: Please check your patient portal for details.,reminder,True,2025-10-24
815,836,System Update,System Update: Please check your patient portal for details.,info,False,2023-09-03
816,973,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2024-03-22
817,513,Test Results Ready,Test Results Ready: Please check your patient portal for details.,reminder,False,2024-07-26
818,348,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,False,2026-03-08
819,1175,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,False,2025-12-18
820,493,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,True,2024-12-17
821,1096,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2025-04-10
822,504,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2023-03-22
823,1039,Health Tip,Health Tip: Please check your patient portal for details.,reminder,True,2024-08-17
824,1142,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2024-01-17
825,903,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2025-11-02
826,430,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2026-04-08
827,385,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2025-03-01
828,971,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,False,2023-07-12
829,245,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2023-03-31
830,358,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,True,2025-06-13
831,136,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2025-07-20
832,536,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2025-10-25
833,558,Health Tip,Health Tip: Please check your patient portal for details.,info,True,2023-05-08
834,58,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,True,2024-05-04
835,121,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,False,2026-01-26
836,38,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,True,2023-07-11
837,507,System Update,System Update: Please check your patient portal for details.,warning,True,2024-12-28
838,1144,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2025-10-04
839,302,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2025-07-07
840,862,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2023-06-04
841,1061,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2025-02-03
842,1117,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,False,2024-11-03
843,908,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2026-04-24
844,214,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2024-01-15
845,31,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2025-12-05
846,269,Payment Due,Payment Due: Please check your patient portal for details.,reminder,False,2023-09-06
847,1161,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,alert,True,2023-10-05
848,773,Payment Due,Payment Due: Please check your patient portal for details.,alert,True,2025-02-27
849,1176,System Update,System Update: Please check your patient portal for details.,warning,False,2025-07-16
850,55,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2024-12-28
851,934,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,False,2026-05-07
852,922,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,False,2025-10-01
853,889,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,True,2023-03-22
854,947,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,False,2025-12-10
855,273,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,False,2024-04-26
856,459,System Update,System Update: Please check your patient portal for details.,warning,False,2025-08-15
857,579,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2025-10-18
858,1152,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2025-07-08
859,107,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,False,2024-06-19
860,825,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,True,2023-06-16
861,942,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,True,2024-05-24
862,447,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,False,2026-02-21
863,1196,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2023-11-17
864,710,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2024-03-22
865,113,Health Tip,Health Tip: Please check your patient portal for details.,warning,False,2023-03-07
866,899,System Update,System Update: Please check your patient portal for details.,info,True,2025-05-04
867,261,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,info,False,2024-07-31
868,461,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,True,2026-02-26
869,1008,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2026-01-23
870,585,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2023-09-12
871,229,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,False,2025-12-18
872,648,System Update,System Update: Please check your patient portal for details.,alert,True,2024-06-08
873,414,Payment Due,Payment Due: Please check your patient portal for details.,reminder,True,2024-05-28
874,214,Payment Due,Payment Due: Please check your patient portal for details.,warning,False,2025-07-21
875,366,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2023-12-02
876,1147,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,True,2024-05-20
877,293,Lab Results Available,Lab Results Available: Please check your patient portal for details.,reminder,False,2025-05-18
878,920,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,True,2025-11-12
879,953,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2023-01-15
880,549,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2025-09-02
881,161,Health Tip,Health Tip: Please check your patient portal for details.,info,True,2023-12-20
882,162,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,info,False,2023-03-08
883,642,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2025-02-27
884,224,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2024-08-27
885,185,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,reminder,True,2024-07-25
886,835,Test Results Ready,Test Results Ready: Please check your patient portal for details.,reminder,False,2024-11-02
887,176,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,warning,True,2024-11-27
888,746,System Update,System Update: Please check your patient portal for details.,info,False,2024-09-09
889,179,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2024-02-01
890,49,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,alert,True,2024-04-21
891,1050,Payment Due,Payment Due: Please check your patient portal for details.,reminder,False,2024-11-12
892,40,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2024-06-20
893,428,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,False,2023-01-03
894,132,System Update,System Update: Please check your patient portal for details.,info,False,2025-01-19
895,474,Payment Due,Payment Due: Please check your patient portal for details.,reminder,False,2023-02-10
896,805,Payment Due,Payment Due: Please check your patient portal for details.,alert,False,2025-09-21
897,1039,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,False,2023-05-13
898,633,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,False,2024-07-18
899,1122,Payment Due,Payment Due: Please check your patient portal for details.,reminder,True,2024-10-09
900,443,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,True,2024-06-27
901,403,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,False,2023-03-22
902,776,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,warning,False,2025-04-07
903,746,Lab Results Available,Lab Results Available: Please check your patient portal for details.,warning,True,2025-07-22
904,176,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,False,2026-04-08
905,213,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,False,2024-04-27
906,1058,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2026-02-22
907,201,System Update,System Update: Please check your patient portal for details.,warning,True,2025-01-12
908,100,System Update,System Update: Please check your patient portal for details.,info,False,2024-03-08
909,490,System Update,System Update: Please check your patient portal for details.,warning,True,2025-03-11
910,261,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2026-02-05
911,878,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,True,2023-08-16
912,346,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,True,2025-11-12
913,434,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,False,2023-12-21
914,490,Health Tip,Health Tip: Please check your patient portal for details.,info,True,2023-12-15
915,550,Test Results Ready,Test Results Ready: Please check your patient portal for details.,info,False,2025-10-08
916,1169,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,False,2025-03-30
917,251,System Update,System Update: Please check your patient portal for details.,alert,True,2025-10-03
918,175,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2023-11-02
919,486,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,reminder,True,2024-05-24
920,430,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,True,2025-02-03
921,507,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,True,2026-01-17
922,943,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,False,2023-02-15
923,559,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,True,2024-06-29
924,915,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,info,False,2026-02-01
925,340,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2026-01-03
926,264,Follow-up Required,Follow-up Required: Please check your patient portal for details.,reminder,False,2026-01-26
927,330,Lab Results Available,Lab Results Available: Please check your patient portal for details.,alert,True,2025-02-07
928,267,System Update,System Update: Please check your patient portal for details.,alert,True,2024-03-10
929,1072,Payment Due,Payment Due: Please check your patient portal for details.,reminder,False,2024-04-17
930,290,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,warning,True,2023-10-10
931,517,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,True,2025-07-16
932,1140,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,alert,True,2023-11-21
933,698,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2024-12-02
934,280,Health Tip,Health Tip: Please check your patient portal for details.,alert,False,2025-09-03
935,712,System Update,System Update: Please check your patient portal for details.,info,False,2024-06-12
936,954,Follow-up Required,Follow-up Required: Please check your patient portal for details.,info,False,2025-05-18
937,640,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,reminder,False,2023-06-09
938,8,Test Results Ready,Test Results Ready: Please check your patient portal for details.,alert,False,2023-03-10
939,792,Test Results Ready,Test Results Ready: Please check your patient portal for details.,warning,False,2024-03-20
940,362,System Update,System Update: Please check your patient portal for details.,warning,True,2024-07-03
941,613,Follow-up Required,Follow-up Required: Please check your patient portal for details.,warning,False,2025-02-05
942,244,System Update,System Update: Please check your patient portal for details.,reminder,False,2023-01-11
943,1127,System Update,System Update: Please check your patient portal for details.,alert,False,2024-10-13
944,541,New Message from Doctor,New Message from Doctor: Please check your patient portal for details.,warning,True,2024-10-21
945,923,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,False,2023-12-31
946,710,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,info,False,2023-12-21
947,384,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,reminder,True,2025-07-07
948,909,Lab Results Available,Lab Results Available: Please check your patient portal for details.,reminder,False,2026-01-27
949,975,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,False,2026-04-11
950,265,Payment Due,Payment Due: Please check your patient portal for details.,info,False,2023-12-19
951,1063,Consultation Scheduled,Consultation Scheduled: Please check your patient portal for details.,info,False,2025-05-20
952,1126,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,info,True,2025-11-07
953,360,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,alert,True,2026-05-01
954,1028,Health Tip,Health Tip: Please check your patient portal for details.,warning,True,2023-03-15
955,1189,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,True,2023-08-24
956,9,System Update,System Update: Please check your patient portal for details.,reminder,True,2024-02-05
957,708,Follow-up Required,Follow-up Required: Please check your patient portal for details.,alert,True,2024-03-09
958,102,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,alert,True,2026-04-18
959,1189,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,False,2023-06-27
960,47,Appointment Reminder,Appointment Reminder: Please check your patient portal for details.,warning,True,2025-09-08
961,1150,Prescription Renewal,Prescription Renewal: Please check your patient portal for details.,reminder,False,2026-03-17
962,1169,Health Tip,Health Tip: Please check your patient portal for details.,warning,False,2024-05-28
